你 能 看出 我 多大 吗 ？,你能看出我多大吗？,nǐ néng kànchū wǒ duōdà ma ？,Can you see how old I am?,[sound:hsk5_grammar_sent634.mp3],:: Verb as Complement ::,"Expressing result, Expressing duration",Advanced result complements,https://resources.allsetlearning.com/chinese/grammar/ASG4OM4T
菜 里面 有 味精 ，我 能 吃 出来 。,菜里面有味精，我能吃出来。,cài lǐmiàn yǒu wèijīng ，wǒ néng chī chūlái 。,"There is MSG in the dish, I can eat it.",[sound:hsk5_grammar_sent635.mp3],:: Verb as Complement ::,"Expressing result, Expressing duration",Advanced result complements,https://resources.allsetlearning.com/chinese/grammar/ASG4OM4T
这 个 东西 是 用 什么 做 的 ？,这个东西是用什么做的？,zhè gè dōngxī shì yòng shíyāo zuò de ？,What is this thing made of?,[sound:hsk5_grammar_sent636.mp3],:: Verb as Complement ::,"Expressing result, Expressing duration",Advanced result complements,https://resources.allsetlearning.com/chinese/grammar/ASG4OM4T
你 抽烟 了 吧 ？别 骗 我 ，我 都 闻 出来 了 。,你抽烟了吧？别骗我，我都闻出来了。,nǐ chōuyān le ba ？bié piàn wǒ ，wǒ dū wén chūlái le 。,"Have you smoked yet? Don't lie to me, I smell it all.",[sound:hsk5_grammar_sent637.mp3],:: Verb as Complement ::,"Expressing result, Expressing duration",Advanced result complements,https://resources.allsetlearning.com/chinese/grammar/ASG4OM4T
大家 都 累 坏了 。,大家都累坏了。,dàjiā dū lèi huàile 。,Everyone is exhausted.,[sound:hsk5_grammar_sent638.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
我 早饭 和 中饭 都 没 吃 ，饿 坏了 。,我早饭和中饭都没吃，饿坏了。,wǒ zǎofàn hé zhōngfàn dū méi chī ，è huàile 。,I didn't eat breakfast and lunch and was hungry.,[sound:hsk5_grammar_sent639.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
发现 爸爸 又 去 赌钱 了 ，妈妈 气 坏了 。,发现爸爸又去赌钱了，妈妈气坏了。,fāxiàn bàbà yòu qù dǔqián le ，māmā qì huàile 。,"When my dad went to gamble again, my mother was furious.",[sound:hsk5_grammar_sent640.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
孩子 不见 了 ，妈妈 急 坏了 。,孩子不见了，妈妈急坏了。,háizǐ bùjiàn le ，māmā jí huàile 。,The child was gone and my mother was in a hurry.,[sound:hsk5_grammar_sent641.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
一个 男人 突然 拿出 一把枪 ，乘客们 都 吓 坏了 。,一个男人突然拿出一把枪，乘客们都吓坏了。,yīgè nánrén tūrán náchū yībǎqiāng ，chéngkèmen dū xià huàile 。,"A man suddenly pulled out a gun, and the passengers were terrified.",[sound:hsk5_grammar_sent642.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
听到 这个 好 消息 ，大家 都 高兴 坏了 。,听到这个好消息，大家都高兴坏了。,tīngdào zhègè hǎo xiāoxī ，dàjiā dū gāoxīng huàile 。,"Hearing this good news, everyone is happy and broken.",[sound:hsk5_grammar_sent643.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
这个 笑话 让 我们 都 乐 坏了 。,这个笑话让我们都乐坏了。,zhègè xiàohuà ràng wǒmen dū lè huàile 。,This joke made us all happy.,[sound:hsk5_grammar_sent644.mp3],:: Adj. + 坏了 ::,Expressing result,"Complement ""-huai le""",https://resources.allsetlearning.com/chinese/grammar/ASGT0GYL
我 还 没有 做 。,我还没有做。,wǒ huán méiyǒu zuò 。,I haven't done it yet.,[sound:hsk5_grammar_sent645.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 下 个 星期 可以 做 。,我下个星期可以做。,wǒ xià gè xīngqī kěyǐ zuò 。,I can do it next week.,[sound:hsk5_grammar_sent646.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 相信 你 一定 能 做到 。,我相信你一定能做到。,wǒ xiāngxìn nǐ yīdìng néng zuòdào 。,I believe you can do it.,[sound:hsk5_grammar_sent647.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 还 没有 买 。,我还没有买。,wǒ huán méiyǒu mǎi 。,I haven't bought it yet.,[sound:hsk5_grammar_sent648.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 没 买到 。,我没买到。,wǒ méi mǎidào 。,I didn't buy it.,[sound:hsk5_grammar_sent649.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
这里 买 不 到 进口 食品 。,这里买不到进口食品。,zhèlǐ mǎi bù dào jìnkǒu shípǐn 。,No imported food can be bought here.,[sound:hsk5_grammar_sent650.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 想 学 中文 。,我想学中文。,wǒ xiǎng xué zhōngwén 。,I want to learn Chinese.,[sound:hsk5_grammar_sent651.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我们 今天 学 了 很 多 生词 。,我们今天学了很多生词。,wǒmen jīntiān xué le hěn duō shēngcí 。,We learned many new words today.,[sound:hsk5_grammar_sent652.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
在 这个 公司 工作 ，我 学到 了 很 多 东西 。,在这个公司工作，我学到了很多东西。,zài zhègè gōngsī gōngzuò ，wǒ xuédào le hěn duō dōngxī 。,"Working in this company, I learned a lot.",[sound:hsk5_grammar_sent653.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
你 拿 小包 ，我 拿 大包 。,你拿小包，我拿大包。,nǐ ná xiǎobāo ，wǒ ná dàbāo 。,"You take a small bag, I take a large bag.",[sound:hsk5_grammar_sent654.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
不 知道 什么 时候 能 拿到 我 的 工作 签证 。,不知道什么时候能拿到我的工作签证。,bù zhīdào shíyāo shíhòu néng nádào wǒ de gōngzuò qiānzhèng 。,I don't know when I can get my work visa.,[sound:hsk5_grammar_sent655.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
如果 他 拿 不 到 绿卡 ，我 就 跟 他 分手 。,如果他拿不到绿卡，我就跟他分手。,rúguǒ tā ná bù dào lv̀qiǎ ，wǒ jìu gēn tā fēnshǒu 。,"If he can't get the green card, I will break up with him.",[sound:hsk5_grammar_sent656.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
一定 要 想 一 个办法 。,一定要想一个办法。,yīdìng yào xiǎng yī gèbànfǎ 。,Must think of a way.,[sound:hsk5_grammar_sent657.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
你 想到 了 什么好办法 ？,你想到了什么好办法？,nǐ xiǎngdào le shíyāohǎobànfǎ ？,What good idea do you think of?,[sound:hsk5_grammar_sent658.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我们 都 没 想到 他 这么 生气 。,我们都没想到他这么生气。,wǒmen dū méi xiǎngdào tā zhèyāo shēngqì 。,We didn't expect him to be so angry.,[sound:hsk5_grammar_sent659.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 在 看 一些 老 照片 。,我在看一些老照片。,wǒ zài kàn yīxiē lǎo zhàopiàn 。,I am looking at some old photos.,[sound:hsk5_grammar_sent660.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
看到 这 张 照片 ，我 想到 了 我 的 女儿 。,看到这张照片，我想到了我的女儿。,kàndào zhè zhāng zhàopiàn ，wǒ xiǎngdào le wǒ de nv̌ér 。,"Seeing this picture, I thought of my daughter.",[sound:hsk5_grammar_sent661.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 看到 他 了，在 那里 ！,我看到他了，在那里！,wǒ kàndào tā le，zài nàlǐ ！,"I saw him, there!",[sound:hsk5_grammar_sent662.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
怎么 追 女孩子 ？,怎么追女孩子？,zěnyāo zhūi nv̌háizǐ ？,How to chase girls?,[sound:hsk5_grammar_sent663.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
那 个 女孩子 ，你 追到了吗 ？,那个女孩子，你追到了吗？,nà gè nv̌háizǐ ，nǐ zhūidàolema ？,Did you catch that girl?,[sound:hsk5_grammar_sent664.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
如果 你 追到她了 ，我 就 请 你 喝酒 。,如果你追到她了，我就请你喝酒。,rúguǒ nǐ zhūidàotāle ，wǒ jìu qǐng nǐ hējǐu 。,"If you catch her, I will invite you to drink.",[sound:hsk5_grammar_sent665.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 不 太 了解 这个 人 。,我不太了解这个人。,wǒ bù tài lejiě zhègè rén 。,I don't know much about this person.,[sound:hsk5_grammar_sent666.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我们 刚刚 了解到 一些 新 的 消息 。,我们刚刚了解到一些新的消息。,wǒmen gānggāng lejiědào yīxiē xīn de xiāoxī 。,We just learned some new news.,[sound:hsk5_grammar_sent667.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
从 他 那里，我 了解 到 了 真相 。,从他那里，我了解到了真相。,cóng tā nàlǐ，wǒ lejiě dào le zhēnxiāng 。,"From him, I learned the truth.",[sound:hsk5_grammar_sent668.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我们 怎么 联系 ？,我们怎么联系？,wǒmen zěnyāo liánxì ？,How can we contact?,[sound:hsk5_grammar_sent669.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
你 知道 他 的 联系 方式 吗 ？,你知道他的联系方式吗？,nǐ zhīdào tā de liánxì fāngshì ma ？,Do you know his contact information?,[sound:hsk5_grammar_sent670.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
我 想 跟 你 联系 ，但是 一直 联系 不 到 你 。,我想跟你联系，但是一直联系不到你。,wǒ xiǎng gēn nǐ liánxì ，dànshì yīzhí liánxì bù dào nǐ 。,"I want to contact you, but I can't reach you.",[sound:hsk5_grammar_sent671.mp3],:: Verb vs. Verb + 到 ::,Expressing result,"Tricky uses of ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGCUSIV
学生们 都 很 紧张，在 考场 外面 走 来 走 去 。,学生们都很紧张，在考场外面走来走去。,xuéshēngmen dū hěn jǐnzhāng，zài kǎocháng wàimiàn zǒu lái zǒu qù 。,The students were very nervous and walked outside the examination room.,[sound:hsk5_grammar_sent672.mp3],:: Verb + 来 + Verb + 去 ::,"Describing actions, Expressing movement, Expressing duration","Using ""lai"" and ""qu"" when ""verbing around""",https://resources.allsetlearning.com/chinese/grammar/ASGYJQAG
他 说 来 说 去 还 不 承认 自己 错 了 。,他说来说去还不承认自己错了。,tā shuō lái shuō qù huán bù chéngrèn zìjǐ cuò le 。,He said that he didn't admit he was wrong.,[sound:hsk5_grammar_sent673.mp3],:: Verb + 来 + Verb + 去 ::,"Describing actions, Expressing movement, Expressing duration","Using ""lai"" and ""qu"" when ""verbing around""",https://resources.allsetlearning.com/chinese/grammar/ASGYJQAG
我 想 来 想 去 都 想 不 明白，他 怎么 能 那样 对 我 ？,我想来想去都想不明白，他怎么能那样对我？,wǒ xiǎng lái xiǎng qù dū xiǎng bù míngbái，tā zěnyāo néng nàyáng dùi wǒ ？,"I can't figure it out, how can he treat me like that?",[sound:hsk5_grammar_sent674.mp3],:: Verb + 来 + Verb + 去 ::,"Describing actions, Expressing movement, Expressing duration","Using ""lai"" and ""qu"" when ""verbing around""",https://resources.allsetlearning.com/chinese/grammar/ASGYJQAG
他 翻 来 翻 去， 终于 找到 了 那 双 破 袜子 。,他翻来翻去，终于找到了那双破袜子。,tā fān lái fān qù， zhōngyú zhǎodào le nà shuāng pò wàzǐ 。,He rummaged around and finally found the pair of broken socks.,[sound:hsk5_grammar_sent675.mp3],:: Verb + 来 + Verb + 去 ::,"Describing actions, Expressing movement, Expressing duration","Using ""lai"" and ""qu"" when ""verbing around""",https://resources.allsetlearning.com/chinese/grammar/ASGYJQAG
宝宝 刚 睡 着 。,宝宝刚睡着。,bǎobǎo gāng shùi zháo 。,The baby just fell asleep.,[sound:hsk5_grammar_sent676.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
你 的 手机 找 着 了 吗 ？,你的手机找着了吗？,nǐ de shǒujī zhǎo zháo le ma ？,Did you find your mobile phone?,[sound:hsk5_grammar_sent677.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
超市 关门 了 ，你 要 的 东西 我 没 买 着 。,超市关门了，你要的东西我没买着。,chāoshì guānmén le ，nǐ yào de dōngxī wǒ méi mǎi zháo 。,The supermarket is closed. I didn't buy what you wanted.,[sound:hsk5_grammar_sent678.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
晚上 我 睡 不 着 的 时候 就 看书 。,晚上我睡不着的时候就看书。,wǎnshàng wǒ shùi bù zháo de shíhòu jìu kànshū 。,I read when I can't sleep at night.,[sound:hsk5_grammar_sent679.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
我 的 手机 找 不 着 了 。,我的手机找不着了。,wǒ de shǒujī zhǎo bù zháo le 。,My phone can't be found.,[sound:hsk5_grammar_sent680.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
这么 晚 了，买 得 着 吗 ？,这么晚了，买得着吗？,zhèyāo wǎn le，mǎi dé zháo ma ？,Is it too late to buy it?,[sound:hsk5_grammar_sent681.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
我 在 国外 吃 不 着 地道 的 中国 菜 。,我在国外吃不着地道的中国菜。,wǒ zài guówài chī bù zháo dìdào de zhōngguó cài 。,I can't eat authentic Chinese food abroad.,[sound:hsk5_grammar_sent682.mp3],:: Verb (+ 得 / 不) + 着 ::,"Expressing result, Expressing duration","Using ""zhao"" as complement",https://resources.allsetlearning.com/chinese/grammar/ASGM5ZAB
一旦 我 找 好 的 工作，我 就 会 安心 。,一旦我找好的工作，我就会安心。,yīdàn wǒ zhǎo hǎo de gōngzuò，wǒ jìu hùi ānxīn 。,"Once I find a good job, I will feel at ease.",[sound:hsk5_grammar_sent683.mp3],:: 一旦 + Condition，Subj. + 就 + Consequence ::,"Indicating conditions, Indicating cause and effect","Expressing ""once...then..."" with ""yidan...jiu...""",https://resources.allsetlearning.com/chinese/grammar/ASGU3ZV1
这 张 桌子 不 稳定，一旦 发生 什么 小 小 的 振动，就 会 倒塌 。,这张桌子不稳定，一旦发生什么小小的振动，就会倒塌。,zhè zhāng zhuōzǐ bù wěndìng，yīdàn fāshēng shíyāo xiǎo xiǎo de zhèndòng，jìu hùi dǎotā 。,This table is unstable and will collapse if there is any small vibration.,[sound:hsk5_grammar_sent684.mp3],:: 一旦 + Condition，Subj. + 就 + Consequence ::,"Indicating conditions, Indicating cause and effect","Expressing ""once...then..."" with ""yidan...jiu...""",https://resources.allsetlearning.com/chinese/grammar/ASGU3ZV1
学习 计算机 科学 的 学生 很 自信，他们 一旦 毕业，就 会 找到 很 好 的 工作 。,学习计算机科学的学生很自信，他们一旦毕业，就会找到很好的工作。,xuéxí jìsuànjī kēxué de xuéshēng hěn zìxìn，tāmen yīdàn bìyè，jìu hùi zhǎodào hěn hǎo de gōngzuò 。,"Students studying computer science are very confident that once they graduate, they will find a good job.",[sound:hsk5_grammar_sent685.mp3],:: 一旦 + Condition，Subj. + 就 + Consequence ::,"Indicating conditions, Indicating cause and effect","Expressing ""once...then..."" with ""yidan...jiu...""",https://resources.allsetlearning.com/chinese/grammar/ASGU3ZV1
千万 不 要 在 经济 泡沫 中 炒股，一旦 市场 崩溃，你 会 很 后悔 的！,千万不要在经济泡沫中炒股，一旦市场崩溃，你会很后悔的！,qiānwàn bù yào zài jīngjì pàomò zhōng chǎogǔ，yīdàn shìcháng bēngkùi，nǐ hùi hěn hòuhǔi de！,"Don't speculate in the economic bubble, you will regret it once the market collapses!",[sound:hsk5_grammar_sent686.mp3],:: 一旦 + Condition，Subj. + 就 + Consequence ::,"Indicating conditions, Indicating cause and effect","Expressing ""once...then..."" with ""yidan...jiu...""",https://resources.allsetlearning.com/chinese/grammar/ASGU3ZV2
就是 这 台 电脑 价格 上万，我 也 会 买 。,就是这台电脑价格上万，我也会买。,jìushì zhè tái diànnǎo jiàgé shàngwàn，wǒ yě hùi mǎi 。,"Even if the price of this computer is tens of thousands, I will buy it.",[sound:hsk5_grammar_sent687.mp3],:: 就是 + Hypothetical Statement + 也 + Action ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGF1TQ2
就是 降温 了，我 也 要 穿 热裤，时尚 嘛!,就是降温了，我也要穿热裤，时尚嘛!,jìushì jiàngwēn le，wǒ yě yào chuān rèkù，shíshàng ma!,"Just to cool down, I also want to wear hot pants, fashion!",[sound:hsk5_grammar_sent688.mp3],:: 就是 + Hypothetical Statement + 也 + Action ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGF1TQ3
就是 他 变成 一个 穷光蛋，我 也 愿意 跟 他 在 一起 。,就是他变成一个穷光蛋，我也愿意跟他在一起。,jìushì tā biànchéng yīgè qióngguāngdàn，wǒ yě yuànyì gēn tā zài yīqǐ 。,"Even if he becomes a poor man, I am willing to be with him.",[sound:hsk5_grammar_sent689.mp3],:: 就是 + Hypothetical Statement + 也 + Action ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGF1TQ2
现在 虽然 是 高峰期，但 我 也 要 出去 。,现在虽然是高峰期，但我也要出去。,xiànzài sūirán shì gāofēngqī，dàn wǒ yě yào chūqù 。,"Although it is the peak period now, I have to go out.",[sound:hsk5_grammar_sent690.mp3],:: 就是 + Hypothetical Statement + 也 + Action ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGF1TQ2
就算 你 不想 听 ，我 也 要 说 。,就算你不想听，我也要说。,jìusuàn nǐ bùxiǎng tīng ，wǒ yě yào shuō 。,"Even if you do n’t want to listen, I have to say.",[sound:hsk5_grammar_sent691.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 你 说 的 都 是 真的 ，我们 也 没 办法 证明 。,就算你说的都是真的，我们也没办法证明。,jìusuàn nǐ shuō de dū shì zhēnde ，wǒmen yě méi bànfǎ zhèngmíng 。,"Even if what you said is true, we have no way to prove it.",[sound:hsk5_grammar_sent692.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 会 失败 ，我 也 不 后悔 。,就算会失败，我也不后悔。,jìusuàn hùi shībài ，wǒ yě bù hòuhǔi 。,"Even if it fails, I do not regret it.",[sound:hsk5_grammar_sent693.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 他 说 他 请客 ，我 也 要 买单 。,就算他说他请客，我也要买单。,jìusuàn tā shuō tā qǐngkè ，wǒ yě yào mǎidān 。,"Even if he says he is going to treat guests, I will pay.",[sound:hsk5_grammar_sent694.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 你 通过 了 面试 ，也 不一定 能 被 录用 。,就算你通过了面试，也不一定能被录用。,jìusuàn nǐ tōngguò le miànshì ，yě bùyīdìng néng bèi lùyòng 。,"Even if you pass the interview, you may not be accepted.",[sound:hsk5_grammar_sent695.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 再 穷 ，她 也 不去 要饭 。,就算再穷，她也不去要饭。,jìusuàn zài qióng ，tā yě bùqù yàofàn 。,"Even if she was poor, she would not ask for food.",[sound:hsk5_grammar_sent696.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
我 已经 吃饱了 ，就算 再 好吃 ，我 也 不 想 吃 了 。,我已经吃饱了，就算再好吃，我也不想吃了。,wǒ yǐjīng chībǎole ，jìusuàn zài hǎochī ，wǒ yě bù xiǎng chī le 。,"I'm already full, even if it's delicious, I don't want to eat it.",[sound:hsk5_grammar_sent697.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 再 困难 ， 我们 也 要 坚持 。,就算再困难，我们也要坚持。,jìusuàn zài kùnnán ， wǒmen yě yào jiānchí 。,"Even if it is difficult, we must persevere.",[sound:hsk5_grammar_sent698.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 你 给 我 再 多 钱 ，我 也 不能 干 违法 的 事情 。,就算你给我再多钱，我也不能干违法的事情。,jìusuàn nǐ gěi wǒ zài duō qián ，wǒ yě bùnéng gān wéifǎ de shìqíng 。,"Even if you give me more money, I can't do anything illegal.",[sound:hsk5_grammar_sent699.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 他 来 了 ，又 怎么样 ？,就算他来了，又怎么样？,jìusuàn tā lái le ，yòu zěnyāoyáng ？,What if he came?,[sound:hsk5_grammar_sent700.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 你 家 有钱 ，又 怎么样 ？,就算你家有钱，又怎么样？,jìusuàn nǐ jiā yǒuqián ，yòu zěnyāoyáng ？,What if your family has money?,[sound:hsk5_grammar_sent701.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
就算 她 不高兴 ，又 怎么样 ？,就算她不高兴，又怎么样？,jìusuàn tā bùgāoxīng ，yòu zěnyāoyáng ？,What if she is not happy?,[sound:hsk5_grammar_sent702.mp3],:: 就算 ⋯⋯ ，也 ⋯⋯ :: / :: 就算 + 再 + Adj. ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""jiusuan""",https://resources.allsetlearning.com/chinese/grammar/ASGLI513
哪怕 他 不 说 ，我 也 会 知道 。,哪怕他不说，我也会知道。,nǎpà tā bù shuō ，wǒ yě hùi zhīdào 。,"Even if he does n’t say it, I will know.",[sound:hsk5_grammar_sent703.mp3],:: 哪怕 ⋯⋯ ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""napa""",https://resources.allsetlearning.com/chinese/grammar/ASGXX3NY
哪怕 你 什么 礼物 都 没 买 ，她 也 会 很 开心 的 。,哪怕你什么礼物都没买，她也会很开心的。,nǎpà nǐ shíyāo lǐwù dū méi mǎi ，tā yě hùi hěn kāixīn de 。,"Even if you didn't buy any gifts, she would be very happy.",[sound:hsk5_grammar_sent704.mp3],:: 哪怕 ⋯⋯ ，也 ⋯⋯ ::,"Indicating conditions, Expressing determination","Expressing ""even if…"" with ""napa""",https://resources.allsetlearning.com/chinese/grammar/ASGXX3NY
